subject_id,workflow_id,task,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text
44122001,18617,T13,"[['Ireland', 'Ireland', 'Ireland']]",3,3,Ireland
44122001,18617,T14,"[['Liverpool', 'Liverpool', 'Liverpool']]",3,3,Liverpool
44122001,18617,T15,"[['Littlehampton', 'Littlehampton', 'Littlehampton']]",3,3,Littlehampton
44122001,18617,T16,"[['London', 'London', 'London']]",3,3,London
44122001,18617,T17,"[['Scotland', 'Scotland', 'Scotland']]",3,3,Scotland
44122001,18617,T19,"[['Wells', 'Wells', 'Wells']]",3,3,Wells
44122001,18617,T20,"[['Scotland', 'Scotland', 'Scotland']]",3,3,Scotland
44122001,18617,T21,"[['London', 'London', 'London']]",3,3,London
44122001,18617,T22,"[['Rochester', 'Rochester', 'Rochester']]",3,3,Rochester
44122001,18617,T23,"[['Ireland', 'Ireland', 'Ireland']]",3,3,Ireland
44122001,18617,T25,"[['Sandwich', 'Sandwich', 'Sandwich']]",3,3,Sandwich
44122001,18617,T26,"[['London', 'London', 'London']]",3,3,London
44122001,18617,T27,"[['Arundel', 'Arundel', 'Arundel']]",3,3,Arundel
44122001,18617,T28,"[['Barbados', 'Barbadoes', 'Barbados']]",3,2,Barbados
44122001,18617,T29,"[['Finland', 'Finland', 'Finland']]",3,3,Finland
44122004,18617,T1,"[['Scotland', 'Scotland', 'Scotland']]",3,3,Scotland
44122004,18617,T2,"[['Dundee', 'Dundee', 'Dundee']]",3,3,Dundee
44122004,18617,T3,"[['Glasgow', 'Glasgow', 'Glasgow']]",3,3,Glasgow
44122004,18617,T4,"[['Dumfries', 'Dumfries', 'Dumfries']]",3,3,Dumfries
44122004,18617,T5,"[['Seweden', 'Sweden', 'Sweden']]",3,2,Sweden
44122004,18617,T7,"[['Stettin', 'Stettin', 'Stettin']]",3,3,Stettin
44122004,18617,T8,"[['Scotland', 'Scotland', 'Scotland']]",3,3,Scotland
44122004,18617,T9,"[['Holland', 'Holland', 'Holland']]",3,3,Holland
44122004,18617,T10,"[['Clyde', 'Clyde', 'Clyde']]",3,3,Clyde
44122004,18617,T11,"[['Sunderland', 'Sunderland', 'Sunderland']]",3,3,Sunderland
44122004,18617,T13,"[['Blythe', 'Blythe', 'Blythe']]",3,3,Blythe
44122004,18617,T14,"[['Russia', 'Russia', 'Russia']]",3,3,Russia
44122004,18617,T15,"[['Gottenburg', 'Gottenburg', 'Gottenburg']]",3,3,Gottenburg
44122004,18617,T16,"[['Russia', 'Russia', 'Russia']]",3,3,Russia
44122004,18617,T17,"[['Yorkshire', 'Yorkshire', 'Yorkshire']]",3,3,Yorkshire
44122004,18617,T19,"[['London', 'London', 'London']]",3,3,London
44122004,18617,T20,"[['Colchester', 'Colchester', 'Colchester']]",3,3,Colchester
44122004,18617,T21,"[['Shields', 'Shields', 'Shields']]",3,3,Shields
44122004,18617,T22,"[['Hull', 'Hull', 'Hull']]",3,3,Hull
44122004,18617,T23,"[['Ireland', 'Ireland', 'Ireland']]",3,3,Ireland
44122004,18617,T25,"[['Barbados', 'Barbadoes', 'Barbados']]",3,2,Barbados
44122004,18617,T26,"[['Rumford', 'Rumford', 'Rumford']]",3,3,Rumford
44122004,18617,T27,"[['Sweden', 'Sweden', 'Sweden']]",3,3,Sweden
44122004,18617,T28,"[['St', 'St.', 'St'], ['Helena', 'Helena', 'Helena']]",3,2.5,St Helena
44122004,18617,T29,"[['Sunderland', 'Sunderland', 'Sunderland']]",3,3,Sunderland
44122005,18617,T1,"[['Stockton', 'Stockton', 'Stockton']]",3,3,Stockton
44122005,18617,T2,"[['Plymouth', 'Plymouth', 'Plymouth']]",3,3,Plymouth
44122005,18617,T3,"[['Scarborough', 'Scarborough', 'Scarbro']]",3,2,Scarborough
44122005,18617,T4,"[['London', 'London', 'London']]",3,3,London
44122005,18617,T5,"[['London', 'London', 'London']]",3,3,London
44122005,18617,T7,"[['Northumberland', 'Northumberland', 'Northumberland']]",3,3,Northumberland
44122005,18617,T8,"[['Dorsetshire', 'Dorsetshire', 'Dorsetshire']]",3,3,Dorsetshire
44122005,18617,T9,"[['Orkneys', 'Orkneys', 'Orkneys']]",3,3,Orkneys
44122005,18617,T10,"[['Halifax', 'Halifax', 'Halifax'], ['NB', 'New', 'NB'], ['', 'Brunswick', '']]",3,2,Halifax NB Brunswick
44122005,18617,T11,"[['Portsmouth', 'Portsmouth', 'Portsmouth']]",3,3,Portsmouth
44122005,18617,T13,"[['Stromness', 'Stromness', 'Stromness']]",3,3,Stromness
44122005,18617,T14,"[['America', 'America', 'America']]",3,3,America
44122005,18617,T15,"[['Sussex', 'Sussex', 'Sussex']]",3,3,Sussex
44122005,18617,T16,"[['Sunderland', 'Sunderland', 'Sunderland']]",3,3,Sunderland
44122005,18617,T17,"[['Portsmouth', 'Portsmouth', 'Portsmouth']]",3,3,Portsmouth
44122005,18617,T19,"[['Tortola', 'Tortola', 'Tortola']]",3,3,Tortola
44122005,18617,T20,"[['Plymouth', 'Plymouth', 'Plymouth']]",3,3,Plymouth
44122005,18617,T21,"[['Russia', 'Russia', 'Russia']]",3,3,Russia
44122005,18617,T22,"[['United', 'United', 'United'], ['States', 'States', 'States']]",3,3,United States
44122005,18617,T23,"[['Scotland', 'Scotland', 'Scotland']]",3,3,Scotland
44122005,18617,T25,"[['London', 'London', 'London']]",3,3,London
44122005,18617,T26,"[['Newcastle', 'Newcastle', 'Newcastle']]",3,3,Newcastle
44122005,18617,T27,"[['Wales', 'Wales', 'Wales']]",3,3,Wales
44122005,18617,T28,"[['Ireland', 'Ireland', 'Ireland']]",3,3,Ireland
44122005,18617,T29,"[['London', 'London', 'London']]",3,3,London
44122007,18617,T1,"[['Prussia', 'Prussia', 'Prussia']]",3,3,Prussia
44122007,18617,T2,"[['Malta', 'Malta', 'Malta']]",3,3,Malta
44122007,18617,T3,"[['Portsmouth', 'Portsmouth', 'Portsmouth']]",3,3,Portsmouth
44122007,18617,T4,"[['Scotland', 'Scotland', 'Scotland']]",3,3,Scotland
44122007,18617,T5,"[['Scotland', 'Scotland', 'Scotland']]",3,3,Scotland
44122007,18617,T7,"[['Rochester', 'Rochester', 'Rochester']]",3,3,Rochester
44122007,18617,T8,"[['Devonshire', 'Devonshire', 'Devonshire']]",3,3,Devonshire
44122007,18617,T9,"[['Ride', 'Ride', 'Ride']]",3,3,Ride
44122007,18617,T10,"[['Ireland', 'Ireland', 'Ireland']]",3,3,Ireland
44122007,18617,T11,"[['Sunderland', 'Sunderland', 'Sunderland']]",3,3,Sunderland
44122007,18617,T13,"[['Leeds', 'Leeds', 'Leeds']]",3,3,Leeds
44122007,18617,T14,"[['Edinburgh', 'Edinburgh', 'Edinbro']]",3,2,Edinburgh
44122007,18617,T15,"[['Norfolk', 'Norfolk', 'Norfolk']]",3,3,Norfolk
44122007,18617,T16,"[['Sunderland', 'Sunderland', 'Sunderland']]",3,3,Sunderland
44122007,18617,T17,"[['Glasgow', 'Glasgow', 'Glasgow']]",3,3,Glasgow
44122007,18617,T19,"[['Sheerness', 'Sheerness', 'Sheerness']]",3,3,Sheerness
44122007,18617,T20,"[['Wales', 'Wales', 'Wales']]",3,3,Wales
44122007,18617,T21,"[['Scarborough', 'Scarborough', 'Scarbro']]",3,2,Scarborough
44122007,18617,T22,"[['Dominique', 'Dominique', 'Dominique']]",3,3,Dominique
44122007,18617,T23,"[['Dublin', 'Dublin', 'Dublin']]",3,3,Dublin
44122007,18617,T25,"[['Boston', 'Boston', 'Boston']]",3,3,Boston
44122007,18617,T26,"[['Scotland', 'Scotland', 'Scotland']]",3,3,Scotland
44122007,18617,T27,"[['Wales', 'Wales', 'Wales']]",3,3,Wales
44122007,18617,T28,"[['Devenport', 'Devonport', 'Devonport']]",3,2,Devonport
44122007,18617,T29,"[['London', 'London', 'London']]",3,3,London
44122010,18617,T1,"[['London', 'London', 'London', 'London']]",4,4,London
44122010,18617,T2,"[['Hamburg', 'Hamburg', 'Hamburg', 'Hamburg']]",4,4,Hamburg
44122010,18617,T3,"[['Milford', 'Milford', 'Milford', 'Milford']]",4,4,Milford
44122010,18617,T4,"[['Russia', 'Russia', 'Russia', 'Russia']]",4,4,Russia
44122010,18617,T5,"[['Quebec', 'Quebec', 'Quebec', 'Quebec']]",4,4,Quebec
44122010,18617,T7,"[['Battle', 'Battle', 'Battle', 'Battle']]",4,4,Battle
44122010,18617,T8,"[['Bangor', 'Bangor', 'Bangor', 'Bangor']]",4,4,Bangor
44122010,18617,T9,"[['Brompton', 'Brompton', 'Brompton', 'Brompton']]",4,4,Brompton
44122010,18617,T10,"[['Dublin', 'Dublin', 'Dublin', 'Dublin']]",4,4,Dublin
44122010,18617,T11,"[['Wales', 'Wales', 'Wales', 'Wales']]",4,4,Wales
44122010,18617,T13,"[['Wales', 'Wales', 'Wales', 'Wales']]",4,4,Wales
44122010,18617,T14,"[['Russia', 'Russia', 'Russia', 'Russia']]",4,4,Russia
44122010,18617,T15,"[['United', 'United', 'United', 'United'], ['States', 'States', 'States', 'States']]",4,4,United States
44122010,18617,T16,"[['Scotland', 'Scotland', 'Scotland', 'Scotland']]",4,4,Scotland
44122010,18617,T17,"[['Manchester', 'Manchester', 'Manchester', 'Manchester']]",4,4,Manchester
44122010,18617,T19,"[['London', 'London', 'London', 'London']]",4,4,London
44122010,18617,T20,"[['Wendson', 'Windson', 'Windsor', 'Windsor']]",4,2,Windsor
44122010,18617,T21,"[['Ireland', 'Ireland', 'Ireland', 'Ireland']]",4,4,Ireland
44122010,18617,T22,"[['Scarborough', 'Scarborough', 'Scarbro', 'Scarborough']]",4,3,Scarborough
44122010,18617,T23,"[['Hull', 'Hull', 'Hull', 'Hull']]",4,4,Hull
44122010,18617,T25,"[['Salisbury', 'Salisburg', 'Salisbury', 'Salisbury']]",4,3,Salisbury
44122010,18617,T26,"[['Lewis', 'Lewis', 'Lewis', 'Lewis'], ['Island', 'Island', 'Island', 'Island']]",4,4,Lewis Island
44122010,18617,T27,"[['Dundee', 'Dundee', 'Dundee', 'Dundee']]",4,4,Dundee
44122010,18617,T28,"[['Ireland', 'Ireland', 'Ireland', 'Ireland']]",4,4,Ireland
44122010,18617,T29,"[['Ireland', 'Ireland', 'Ireland', 'Ireland']]",4,4,Ireland
44122012,18617,T1,"[['Poole', 'Poole', 'Poole', 'Poole']]",4,4,Poole
44122012,18617,T2,"[['Sussex', 'Sussex', 'Sussex', 'Sussex']]",4,4,Sussex
44122012,18617,T3,"[['Southampton', 'Southampton', 'Southton', 'Southampton']]",4,3,Southampton
44122012,18617,T4,"[['Dundee', 'Dundee', 'Dundee', 'Dundee']]",4,4,Dundee
44122012,18617,T5,"[['Tynemouth', 'Tynemouth', 'Tynemouth', 'Tynemouth']]",4,4,Tynemouth
44122012,18617,T7,"[['Deptford', 'Deptford', 'Deptford', 'Deptford']]",4,4,Deptford
44122012,18617,T8,"[['Surrey', 'Surrey', 'Surrey', 'Surrey']]",4,4,Surrey
44122012,18617,T9,"[['Durham', 'Durham', 'Durham', 'Durham']]",4,4,Durham
44122012,18617,T10,"[['Norway', 'Norway', 'Norway', 'Norway']]",4,4,Norway
44122012,18617,T11,"[['Scotland', 'Scotland', 'Scotland', 'Scotland']]",4,4,Scotland
44122012,18617,T13,"[['Chester', 'Chester', 'Chester', 'Chester']]",4,4,Chester
44122012,18617,T14,"[['Plymouth', 'Plymouth', 'Plymouth', 'Plymouth']]",4,4,Plymouth
44122012,18617,T15,"[['Scotland', 'Scotland', 'Scotland', 'Scotland']]",4,4,Scotland
44122012,18617,T16,"[['Aberdeen', 'Aberdeen', 'Aberdeen', 'Aberdeen']]",4,4,Aberdeen
44122012,18617,T17,"[['Leith', 'Leith', 'Leith', 'Leith']]",4,4,Leith
44122012,18617,T19,"[['Wiltshire', 'Wiltshire', 'Wiltshire', 'Welts']]",4,3,Wiltshire
44122012,18617,T20,"[['Hampshire', 'Hampshire', 'Hampshire', 'Hampshire']]",4,4,Hampshire
44122012,18617,T21,"[['Cape', 'Cape', 'Cape', 'Cape'], ['of', 'of', 'of', 'of'], ['Good', 'Good', 'Good', 'Good'], ['Hope', 'Hope', 'Hope', 'Hope']]",4,4,Cape of Good Hope
44122012,18617,T22,"[['Ireland', 'Ireland', 'Ireland', 'Ireland']]",4,4,Ireland
44122012,18617,T23,"[['Scotland', 'Scotland', 'Scotland', 'Scotland']]",4,4,Scotland
44122012,18617,T25,"[['Cork', 'Cork', 'Cork', 'Cork']]",4,4,Cork
44122012,18617,T26,"[['Aberdeen', 'Aberdeen', 'Aberdeen', 'Aberdeen']]",4,4,Aberdeen
44122012,18617,T27,"[['Isle', 'Isle', 'Isle', 'Isle'], ['of', 'of', 'of', 'of'], ['Alan', 'Man', 'Alan', 'Man']]",4,3.33333333333333,Isle of Alan
44122012,18617,T28,"[['Wales', 'Wales', 'Wales', 'Wales']]",4,4,Wales
44122012,18617,T29,"[['Edinburgh', 'Edinburgh', 'Edinburgh', 'Edinborough']]",4,3,Edinburgh
44122013,18617,T1,"[['Hamburg', 'Hamburg', 'Hamburg']]",3,3,Hamburg
44122013,18617,T2,"[['Denmark', 'Denmark', 'Denmark']]",3,3,Denmark
44122013,18617,T3,"[['Glasgow', 'Glasgow', 'Glasgow']]",3,3,Glasgow
44122013,18617,T4,"[['United', 'United', 'United'], ['States', 'States', 'States']]",3,3,United States
44122013,18617,T5,"[['Africa', 'Africa', 'Africa']]",3,3,Africa
44122013,18617,T7,"[['Deptford', 'Deptford', 'Deptford']]",3,3,Deptford
44122013,18617,T8,"[['Cork', 'Cork', 'Cork']]",3,3,Cork
44122013,18617,T9,"[['Scotland', 'Scotland', 'Scotland']]",3,3,Scotland
44122013,18617,T10,"[['Kent', 'Kent', 'Kent']]",3,3,Kent
44122013,18617,T11,"[['United', 'United', 'United'], ['States', 'States', 'States']]",3,3,United States
44122013,18617,T13,"[['Deptford', 'Deptford', 'Deptford']]",3,3,Deptford
44122013,18617,T14,"[['Hamburg', 'Hamburg', 'Hamburg']]",3,3,Hamburg
44122013,18617,T15,"[['Ireland', 'Ireland', 'Scotland']]",3,2,Ireland
44122013,18617,T16,"[['Henfield', 'Henfield', 'Glenfield']]",3,2,Henfield
44122013,18617,T17,"[['Memel', 'Nemet', 'Memel']]",3,2,Memel
44122013,18617,T19,"[['Barbadoes', 'Barbados', 'Barbados']]",3,2,Barbados
44122013,18617,T20,"[['London', 'London', 'London']]",3,3,London
44122013,18617,T21,"[['Portugal', 'Portugal', 'Portugal']]",3,3,Portugal
44122013,18617,T22,"[['Belfast', 'Belfast', 'Belfast']]",3,3,Belfast
44122013,18617,T23,"[['Ireland', 'Ireland', 'Ireland']]",3,3,Ireland
44122013,18617,T25,"[['Swansea', 'Swansea', 'Swansea']]",3,3,Swansea
44122013,18617,T26,"[['London', 'London', 'London']]",3,3,London
44122013,18617,T27,"[['Exmouth', 'Exmouth', 'Exmouth']]",3,3,Exmouth
44122013,18617,T28,"[['London', 'London', 'London']]",3,3,London
44122013,18617,T29,"[['Bristol', 'Bristol', 'Bristol']]",3,3,Bristol
44122015,18617,T1,"[['Cumberland', 'Cumberland', 'Cumberland']]",3,3,Cumberland
44122015,18617,T2,"[['Holland', 'Holland', 'Holland']]",3,3,Holland
44122015,18617,T3,"[['Wales', 'Wales', 'Wales']]",3,3,Wales
44122015,18617,T4,"[['Ireland', 'Ireland', 'Ireland']]",3,3,Ireland
44122015,18617,T5,"[['Scotland', 'Scotland', 'Scotland']]",3,3,Scotland
44122015,18617,T7,"[['Orkneys', 'Orkneys', 'Orkneys']]",3,3,Orkneys
44122015,18617,T8,"[['Scotland', 'Scotland', 'Scotland']]",3,3,Scotland
44122015,18617,T9,"[['Hampshire', 'Hampshire', 'Hants']]",3,2,Hampshire
44122015,18617,T10,"[['Ireland', 'Ireland', 'Ireland']]",3,3,Ireland
44122015,18617,T11,"[['Norway', 'Norway', 'Norway']]",3,3,Norway
44122015,18617,T13,"[['Greenock', 'Greenock', 'Greenock']]",3,3,Greenock
44122015,18617,T14,"[['Scarborough', 'Scarbro', 'Scarbro']]",3,2,Scarbro
44122015,18617,T15,"[['London', 'London', 'London']]",3,3,London
44122015,18617,T16,"[['Ireland', 'Ireland', 'Ireland']]",3,3,Ireland
44122015,18617,T17,"[['Cork', 'Cork', 'Cork']]",3,3,Cork
44122015,18617,T19,"[['Dundee', 'Dundee', 'Dundee']]",3,3,Dundee
44122015,18617,T20,"[['Devonshire', 'Devonshire', 'Devonshire']]",3,3,Devonshire
44122015,18617,T21,"[['Montrose', 'Montrose', 'Montrose']]",3,3,Montrose
44122015,18617,T22,"[['Scotland', 'Scotland', 'Scotland']]",3,3,Scotland
44122015,18617,T23,"[['Essex', 'Essex', 'Efsex']]",3,2,Essex
44122015,18617,T25,"[['Holland', 'Holland', 'Holland']]",3,3,Holland
44122015,18617,T26,"[['Glasgow', 'Glasgow', 'Glasgow']]",3,3,Glasgow
44122015,18617,T27,"[['Bath', 'Bath', 'Bath']]",3,3,Bath
44122015,18617,T28,"[['Dundee', 'Dundee', 'Dundee']]",3,3,Dundee
44122015,18617,T29,"[['Newcastle', 'Newcastle', 'Newcastle']]",3,3,Newcastle
44122016,18617,T1,"[['Belfast', 'Belfast', 'Belfast']]",3,3,Belfast
44122016,18617,T2,"[['Norway', 'Norway', 'Norway']]",3,3,Norway
44122016,18617,T3,"[['Ireland', 'Ireland', 'Ireland']]",3,3,Ireland
44122016,18617,T4,"[['Exmouth', 'Exmouth', 'Exmouth']]",3,3,Exmouth
44122016,18617,T5,"[['Liverpool', 'Liverpool', 'Liverpool']]",3,3,Liverpool
44122016,18617,T7,"[['Dundee', 'Dundee', 'Dundee']]",3,3,Dundee
44122016,18617,T8,"[['Edinbrough', 'Edinboro', 'Edinburgh']]",3,1,Edinbrough
44122016,18617,T9,"[['Bridgewater', 'Bridgewater', 'Bridgewater']]",3,3,Bridgewater
44122016,18617,T10,"[['Bowness', 'Bonnefs', 'Bowness']]",3,2,Bowness
44122016,18617,T11,"[['Hull', 'Hull', 'Hull']]",3,3,Hull
44122016,18617,T13,"[['Ireland', 'Ireland', 'Ireland']]",3,3,Ireland
44122016,18617,T14,"[['United', 'United', 'United'], ['States', 'States', 'States']]",3,3,United States
44122016,18617,T15,"[['Bristol', 'Bristol', 'Bristol']]",3,3,Bristol
44122016,18617,T16,"[['Scotland', 'Scotland', 'Scotland']]",3,3,Scotland
44122016,18617,T17,"[['Denmark', 'Denmark', 'Denmark']]",3,3,Denmark
44122016,18617,T19,"[['St.', 'St.', 'St'], ['Albans', 'Albans', 'Albans']]",3,2.5,St. Albans
44122016,18617,T20,"[['Plymouth', 'Plymouth', 'Plymouth']]",3,3,Plymouth
44122016,18617,T21,"[['Greenock', 'Greenock', 'Greenock']]",3,3,Greenock
44122016,18617,T22,"[['Ireland', 'Ireland', 'Ireland']]",3,3,Ireland
44122016,18617,T23,"[['Bullwell', 'Bullwell', 'Bullwell']]",3,3,Bullwell
44122016,18617,T25,"[['Ireland', 'Ireland', 'Ireland']]",3,3,Ireland
44122016,18617,T26,"[['London', 'London', 'London']]",3,3,London
44122016,18617,T27,"[['Aberdeen', 'Aberdeen', 'Aberdeen']]",3,3,Aberdeen
44122016,18617,T28,"[['Chatham', 'Chatham', 'Chatham']]",3,3,Chatham
44122016,18617,T29,"[['United', 'United', 'United'], ['States', 'States', 'States']]",3,3,United States
44122017,18617,T1,"[['Ireland', 'Ireland', 'Ireland']]",3,3,Ireland
44122017,18617,T2,"[['France', 'France', 'France']]",3,3,France
44122017,18617,T3,"[['London', 'London', 'London']]",3,3,London
44122017,18617,T4,"[['Scotland', 'Scotland', 'Scotland']]",3,3,Scotland
44122017,18617,T5,"[['Swindon', 'Swindon', 'Swindon']]",3,3,Swindon
44122017,18617,T7,"[['Cork', 'Cork', 'Cork']]",3,3,Cork
44122017,18617,T8,"[['Liverpool', 'Liverpool', 'Liverpool']]",3,3,Liverpool
44122017,18617,T9,"[['Denmark', 'Denmark', 'Denmark']]",3,3,Denmark
44122017,18617,T10,"[['Wells', 'Wells', 'Wells']]",3,3,Wells
44122017,18617,T11,"[['Reading', 'Reading', 'Reading']]",3,3,Reading
44122017,18617,T13,"[['Sweden', 'Sweden', 'Sweden']]",3,3,Sweden
44122017,18617,T14,"[['Scotland', 'Scotland', 'Scotland']]",3,3,Scotland
44122017,18617,T15,"[['Berkeley', 'Berkeley', 'Berkeley']]",3,3,Berkeley
44122017,18617,T16,"[['Scotland', 'Scotland', 'Scotland']]",3,3,Scotland
44122017,18617,T17,"[['Sussex', 'Sufsex', 'Sussex']]",3,2,Sussex
44122017,18617,T19,"[['Leith', 'Leith', 'Leith']]",3,3,Leith
44122017,18617,T20,"[['Ireland', 'Ireland', 'Ireland']]",3,3,Ireland
44122017,18617,T21,"[['Liverpool', 'Liverpool', 'Liverpool']]",3,3,Liverpool
44122017,18617,T22,"[['Tenby', 'Yenby', 'Tenby']]",3,2,Tenby
44122017,18617,T23,"[['Hanover', 'Hanover', 'Hanover']]",3,3,Hanover
44122017,18617,T25,"[['Plymouth', 'Plymouth', 'Plymouth']]",3,3,Plymouth
44122017,18617,T26,"[['Essex', 'Efsex', 'Essex']]",3,2,Essex
44122017,18617,T27,"[['Bristol', 'Bristol', 'Bristol']]",3,3,Bristol
44122017,18617,T28,"[['Genoa', 'Genoa', 'Genoa']]",3,3,Genoa
44122017,18617,T29,"[['Chelmsford', 'Chelmsford', 'Chelmsford']]",3,3,Chelmsford
44122018,18617,T1,"[['Norway', 'Norway', 'Norway']]",3,3,Norway
44122018,18617,T2,"[['Ipswich', 'Ipswich', 'Ipswich']]",3,3,Ipswich
44122018,18617,T3,"[['Lincolnshire', 'Lincolnshire', 'Lincolnshire']]",3,3,Lincolnshire
44122018,18617,T4,"[['Devonshire', 'Devonshire', 'Devonshire']]",3,3,Devonshire
44122018,18617,T5,"[['Dundee', 'Dundee', 'Dundee']]",3,3,Dundee
44122018,18617,T7,"[['Ireland', 'Ireland', 'Ireland']]",3,3,Ireland
44122018,18617,T8,"[['Malton', 'Malton', 'Malton']]",3,3,Malton
44122018,18617,T9,"[['Woodbridge', 'Woodbridge', 'Woodbridge']]",3,3,Woodbridge
44122018,18617,T10,"[['Ireland', 'Ireland', 'Ireland']]",3,3,Ireland
44122018,18617,T11,"[['Holland', 'Holland', 'Holland']]",3,3,Holland
44122018,18617,T13,"[['Manchester', 'Manchester', 'Manchester']]",3,3,Manchester
44122018,18617,T14,"[['Prussia', 'Prussia', 'Prussia']]",3,3,Prussia
44122018,18617,T15,"[['Shields', 'Shields', 'Shields']]",3,3,Shields
44122018,18617,T16,"[['Bexley', 'Bexley', 'Bexley']]",3,3,Bexley
44122018,18617,T17,"[['Maryport', 'Maryport', 'Maryport']]",3,3,Maryport
44122018,18617,T19,"[['Tortola', 'Tortola', 'Tortola']]",3,3,Tortola
44122018,18617,T20,"[['Manilla', 'Manilla', 'Manilla']]",3,3,Manilla
44122018,18617,T21,"[['Scotland', 'Scotland', 'Scotland']]",3,3,Scotland
44122018,18617,T22,"[['St.', 'St.', 'St'], ['Maws', 'Albans', 'Maws']]",3,2,St. Maws
44122018,18617,T23,"[['Scotland', 'Scotland', 'Scotland']]",3,3,Scotland
44122018,18617,T25,"[['Madeira', 'Madiera', 'Madeira']]",3,2,Madeira
44122018,18617,T26,"[['Bristol', 'Bristol', 'Bristol']]",3,3,Bristol
44122018,18617,T27,"[['Deptford', 'Depford', 'Deptford']]",3,2,Deptford
44122018,18617,T28,"[['Scotland', 'Scotland', 'Scotland']]",3,3,Scotland
44122018,18617,T29,"[['Faversham', 'Taversham', 'Faversham']]",3,2,Faversham
44122020,18617,T1,"[['Ireland', 'Ireland', 'Ireland']]",3,3,Ireland
44122020,18617,T2,"[['Sweden', 'Sweden', 'Sweden']]",3,3,Sweden
44122020,18617,T3,"[['Deptford', 'Deptford', 'Deptford']]",3,3,Deptford
44122020,18617,T4,"[['Dundee', 'Dundee', 'Dundee']]",3,3,Dundee
44122020,18617,T5,"[['Norway', 'Norway', 'Norway']]",3,3,Norway
44122020,18617,T7,"[['Egypt', 'Egypt', 'Egypt']]",3,3,Egypt
44122020,18617,T8,"[['Cornwall', 'Cornwall', 'Cornwall']]",3,3,Cornwall
44122020,18617,T9,"[['Hull', 'Hull', 'Hull']]",3,3,Hull
44122020,18617,T10,"[['Peterhead', 'Peterhead', 'Peterhead']]",3,3,Peterhead
44122020,18617,T11,"[['France', 'France', 'France']]",3,3,France
44122020,18617,T13,"[['Denmark', 'Denmark', 'Denmark']]",3,3,Denmark
44122020,18617,T14,"[['Chatham', 'Chatham', 'Chatham']]",3,3,Chatham
44122020,18617,T15,"[['Sunderland', 'Sunderland', 'Sunderland']]",3,3,Sunderland
44122020,18617,T16,"[['Baxly', 'Boxly', 'Boxley']]",3,1,Baxly
44122020,18617,T17,"[['Scotland', 'Scotland', 'Scotland']]",3,3,Scotland
44122020,18617,T19,"[['Herefordshire', 'Herefordshire', 'Herefordshire']]",3,3,Herefordshire
44122020,18617,T20,"[['London', 'London', 'London']]",3,3,London
44122020,18617,T21,"[['Plymouth', 'Plymouth', 'Plymouth']]",3,3,Plymouth
44122020,18617,T22,"[['Hamburg', 'Hamburg', 'Hamburg']]",3,3,Hamburg
44122020,18617,T23,"[['Shields', 'Shields', 'Shields']]",3,3,Shields
44122020,18617,T25,"[['Barbadoes', 'Barbadoes', 'Barbados']]",3,2,Barbadoes
44122020,18617,T26,"[['Aylemouth', 'Aylemouth', 'Aylemouth']]",3,3,Aylemouth
44122020,18617,T27,"[['Lincolnshire', 'Lincolnshire', 'Lincolnshire']]",3,3,Lincolnshire
44122020,18617,T28,"[['Berwick', 'Berwick', 'Berwick']]",3,3,Berwick
44122020,18617,T29,"[['Bristol', 'Bristol', 'Bristol']]",3,3,Bristol
44122022,18617,T1,"[['Porchester', 'Porchester', 'Porchester']]",3,3,Porchester
44122022,18617,T2,"[['Bath', 'Bath', 'Bath']]",3,3,Bath
44122022,18617,T3,"[['Prussia', 'Prussia', 'Prussia']]",3,3,Prussia
44122022,18617,T4,"[['Wales', 'Wales', 'Wales']]",3,3,Wales
44122022,18617,T5,"[['Marlow', 'Marlow', 'Marlow']]",3,3,Marlow
44122022,18617,T7,"[['Scotland', 'Scotland', 'Scotland']]",3,3,Scotland
44122022,18617,T8,"[['Sunderland', 'Sunderland', 'Sunderland']]",3,3,Sunderland
44122022,18617,T9,"[['Weymouth', 'Weymouth', 'Weymouth']]",3,3,Weymouth
44122022,18617,T10,"[['London', 'London', 'London']]",3,3,London
44122022,18617,T11,"[['Newcastle', 'Newcastle', 'Newcastle']]",3,3,Newcastle
44122022,18617,T13,"[['Douglas', 'Douglas', 'Douglas']]",3,3,Douglas
44122022,18617,T14,"[['Ireland', 'Ireland', 'Ireland']]",3,3,Ireland
44122022,18617,T15,"[['Denmark', 'Denmark', 'Denmark']]",3,3,Denmark
44122022,18617,T16,"[['Workington', 'Workington', 'Workington']]",3,3,Workington
44122022,18617,T17,"[['Portsmouth', 'Portsmouth', 'Portsmouth']]",3,3,Portsmouth
44122022,18617,T19,"[['Santa', 'Santa', 'Santa'], ['Cruz', 'Cruz', 'Cruz']]",3,3,Santa Cruz
44122022,18617,T20,"[['London', 'London', 'London']]",3,3,London
44122022,18617,T21,"[['China', 'China', 'China']]",3,3,China
44122022,18617,T22,"[['Scilly', 'Scilly', 'Scilly']]",3,3,Scilly
44122022,18617,T23,"[['Greenwich', 'Greenwich', 'Greenwich']]",3,3,Greenwich
44122022,18617,T25,"[['Prussia', 'Prussia', 'Prussia']]",3,3,Prussia
44122022,18617,T26,"[['Scotland', 'Scotland', 'Scotland']]",3,3,Scotland
